Month,Year,Sample_Date,Cruise_#,Station+_Code,Station,Depth_(m),Distance_offshore_(nm),Gear,Start_Time,MMED,GoodHaul,Trawling_distance_(km),Lat,Long,Sablefish_juv,CK_subyearling,CK_yearling,Coho_yearling,Study,TemperatureC_3m,AvgOf_Top10mTempC,AvgOf_Top20mTempC
June,2019,########,62,062619CM03C,CM03,54,3,NRT,12:20,MMED Yes; Down,-1,3.993539,45.49933,-124.042,0,1,0,3,JSOES_Regular,13.151,12.26136999,10.92227001
June,2019,########,62,062719NH03,NH03,45,3,NRT,8:40,MMED Yes; Down,-1,2.579144,44.67433,-124.134,0,0,1,1,JSOES_Regular,11.1787,11.15465012,10.68628006
June,2019,########,62,062719NH05,NH05,60,5,NRT,10:33,MMED Yes; Down,-1,3.122138,44.68,-124.18,0,0,0,1,JSOES_Regular,12.2613,11.70921011,10.3881351
June,2019,########,62,062719NH10,NH10,77,10,NRT,12:58,MMED Yes; Down,-1,4.076506,44.67017,-124.289,0,0,0,0,JSOES_Regular,14.6235,14.11902008,12.65089002
June,2019,########,62,062719NH15,NH15,85,15,NRT,14:56,MMED Yes; Down,-1,3.839043,44.65883,-124.395,0,0,0,0,JSOES_Regular,14.7501,13.80031996,11.78785996
June,2019,########,62,062719NH20,NH20,132,20,NRT,17:00,MMED Yes; Down,-1,3.51429,44.67167,-124.523,0,0,0,0,JSOES_Regular,14.9616,14.00581017,11.91201501
June,2020,########,63,062020FS04,FS04,27,4,NRT,7:05,MMED Yes; Down,-1,4.287693,48.24583,-124.792,1,0,0,0,JSOES_Regular,12.8115,11.59160976,10.17315493
June,2020,########,63,062020FS09,FS09,96,9,NRT,10:57,MMED Yes; Down,-1,3.286579,48.21,-124.92,1,0,1,0,JSOES_Regular,13.0535,13.01586008,12.62390003
June,2020,########,63,062020FS17,FS17,117,17,NRT,15:20,MMED Yes; Down,-1,3.677577,48.24583,-125.118,7,0,0,0,JSOES_Regular,12.9252,12.72663021,11.73961511
June,2020,########,63,062020FS12,FS12,260,12,NRT,13:02,MMED Yes; Down,-1,3.562941,48.21417,-124.988,61,0,0,0,JSOES_Regular,13.6704,13.43493996,11.66461997
June,2020,########,63,062020FS07,FS07,52,7,NRT,9:07,MMED Yes; Down,-1,3.627069,48.24467,-124.864,0,0,2,0,JSOES_Regular,13.4907,12.69316998,10.54303999
June,2020,########,63,062020FS22,FS22,121,22,NRT,17:28,MMED Yes; Down,-1,3.686539,48.24117,-125.247,0,1,0,4,JSOES_Regular,12.7427,12.17350988,11.11059494
June,2020,########,63,062120LP12,LP12,108,12,NRT,14:27,MMED Yes; Down,-1,4.015311,47.93267,-124.974,4,0,0,0,JSOES_Regular,14.2808,13.77578001,12.47525496
June,2020,########,63,062120LP17,LP17,135,17,NRT,16:46,MMED Yes; Down,-1,3.733019,47.93517,-125.093,6,0,0,0,JSOES_Regular,14.4472,14.18112993,13.52201991
June,2020,########,63,062120LP22,LP22,174,22,NRT,19:02,MMED Yes; Down,-1,3.590902,47.929,-125.207,13,0,0,0,JSOES_Regular,14.2864,14.13074999,13.61556997
June,2020,########,63,062120LP09,LP09,77,9,NRT,12:13,MMED Yes; Down,-1,3.837925,47.93317,-124.884,22,0,0,0,JSOES_Regular,13.8321,13.7977499,13.14681993
June,2020,########,63,062120LP04,LP04,31,4,NRT,7:20,MMED Yes; Down,-1,3.819976,47.931,-124.754,0,2,11,102,JSOES_Regular,11.94,11.66615009,10.95304508
June,2020,########,63,062120LP06,LP06,51,6,NRT,10:01,MMED Yes; Down,-1,3.91301,47.926,-124.805,0,0,1,63,JSOES_Regular,13.1389,12.85887995,11.69381499
June,2020,########,63,062220QR06,QR06,27,6,NRT,8:00,MMED Yes; Down,-1,3.596499,47.54917,-124.516,4,0,2,15,JSOES_Regular,14.5273,14.08126011,12.27756004
June,2020,########,63,062220QR10,QR10,53,10,NRT,10:00,MMED Yes; Down,-1,3.624983,47.549,-124.621,8,0,0,3,JSOES_Regular,14.0239,13.92179995,13.32650995
June,2020,########,63,062220QR24,QR24,170,24,NRT,16:04,MMED Yes; Down,-1,3.828695,47.54783,-124.938,10,0,0,0,JSOES_Regular,15.1319,15.03841991,14.62608495
June,2020,########,63,062220QR19,QR19,114,19,NRT,13:55,MMED Yes; Down,-1,3.810101,47.54733,-124.82,50,0,0,0,JSOES_Regular,14.5792,14.36096001,13.01916499
June,2020,########,63,062220QR29,QR29,508,29,NRT,18:15,MMED Yes; Down,-1,3.853983,47.54533,-125.067,74,0,0,0,JSOES_Regular,16.0288,15.14833975,14.38397489
June,2020,########,63,062220QR14,QR14,76,14,NRT,12:02,MMED Yes; Down,-1,3.197603,47.51583,-124.693,0,0,0,1,JSOES_Regular,14.4524,14.37670984,14.01602492
June,2020,########,63,062320GH21,GH21,110,21,NRT,15:25,MMED Yes; Down,-1,3.577431,47.01717,-124.702,3,0,0,0,JSOES_Regular,15.3297,15.32106009,14.87569504
June,2020,########,63,062320GH16,GH16,76,16,NRT,13:06,MMED Yes; Down,-1,3.742582,47.019,-124.562,9,1,0,0,JSOES_Regular,15.9668,15.57748995,14.33407502
June,2020,########,63,062320GH26,GH26,151,26,NRT,17:41,MMED Yes; Down,-1,3.70369,47.01,-124.824,52,0,0,0,JSOES_Regular,15.7012,15.51429987,14.29199495
June,2020,########,63,062320GH10,GH10,53,10,NRT,10:48,MMED Yes; Down,-1,3.573431,47.018,-124.426,159,1,0,3,JSOES_Regular,15.5709,15.21431999,14.19064999
June,2020,########,63,062320GH03,GH03,24,3,NRT,7:07,MMED Yes; Down,-1,1.389728,47.01966,-124.26,0,3,0,3,JSOES_Regular,14.698,14.06065998,12.3865056
June,2020,########,63,062320GH06,GH06,35,6,NRT,9:03,MMED Yes; Down,-1,1.180531,47.01617,-124.326,0,18,0,10,JSOES_Regular,15.3407,14.48474007,12.86969004
June,2020,########,63,062420WB23,WB23,124,23,NRT,15:21,MMED Yes; Down,-1,4.018047,46.68167,-124.613,6,0,0,0,JSOES_Regular,16.4548,16.38368988,15.10676994
June,2020,########,63,062420WB19,WB19,109,19,NRT,13:24,MMED Yes; Down,-1,4.063514,46.67817,-124.513,15,0,0,0,JSOES_Regular,16.5907,16.07169018,15.06846509
June,2020,########,63,062420WB30,WB30,291,30,NRT,17:57,MMED Yes; Down,-1,3.821784,46.67933,-124.794,40,0,0,0,JSOES_Regular,16.5608,16.43241978,15.24789491
June,2020,########,63,062420WB09,WB09,56,9,NRT,9:09,MMED Yes; Down,-1,3.911226,46.6855,-124.298,115,46,1,19,JSOES_Regular,15.2987,14.59035006,13.05046496
June,2020,########,63,062420WB14,WB14,78,14,NRT,11:03,MMED Yes; Down,-1,3.797529,46.68267,-124.406,140,14,0,0,JSOES_Regular,16.3989,16.16419992,14.75345993
June,2020,########,63,062420WB05,WB05,32,5,NRT,6:58,MMED Yes; Down,-1,3.516397,46.67933,-124.193,0,175,23,14,JSOES_Regular,11.4817,10.93544006,9.79331007
June,2020,########,63,062520CR15,CR15,107,15,NRT,14:15,MMED Yes; Down,-1,3.408261,46.18217,-124.322,9,0,4,17,JSOES_Regular,15.5442,15.37638988,14.07710495
June,2020,########,63,062520CR20,CR20,133,20,NRT,16:18,MMED Yes; Down,-1,3.140947,46.18867,-124.46,116,1,0,7,JSOES_Regular,15.2793,14.51921988,13.07838988
June,2020,########,63,062520CR25,CR25,153,25,NRT,18:25,MMED Yes; Down,-1,3.778244,46.17467,-124.564,316,1,0,1,JSOES_Regular,15.4092,15.3376399,14.50870495
June,2020,########,63,062520CR04,CR04,25,4,NRT,7:04,MMED Yes; Down,-1,3.614003,46.17417,-124.085,0,136,17,3,JSOES_Regular,13.9053,13.71706982,11.71527991
June,2020,########,63,062520CR07,CR07,51,7,NRT,9:20,MMED Yes; Down,-1,3.755826,46.18133,-124.159,0,24,5,1,JSOES_Regular,15.9291,14.78564014,11.94963012
June,2020,########,63,062520CR10,CR10,69,10,NRT,11:59,MMED Yes; Down,-1,3.580302,46.1835,-124.226,0,12,1,2,JSOES_Regular,14.3392,13.54598999,11.907125
June,2020,########,63,062620CM15,CM15,173,15,NRT,15:51,MMED Yes; Down,-1,4.323019,45.5,-124.33,129,0,0,2,JSOES_Regular,15.6866,14.42502003,13.29285002
June,2020,########,63,062620CM20,CM20,252,20,NRT,18:07,MMED Yes; Down,-1,4.150034,45.495,-124.455,146,0,0,0,JSOES_Regular,15.5109,15.28995981,13.58483491
June,2020,########,63,062620CM10,CM10,132,10,NRT,13:32,MMED Yes; Down,-1,3.848286,45.499,-124.211,350,0,0,5,JSOES_Regular,15.3957,15.01917009,13.57335501
June,2020,########,63,062620CM01,CM01,34,1,NRT,7:15,MMED Yes; Down,-1,3.551344,45.51167,-124.012,0,0,0,0,JSOES_Regular,9.8981,9.850159931,9.282989931
June,2020,########,63,062620CM03,CM03,60,3,NRT,9:04,MMED Yes; Down,-1,4.307991,45.4975,-124.05,0,0,0,1,JSOES_Regular,10.4512,10.37026997,10.18151999
June,2020,########,63,062620CM05,CM05,83,5,NRT,11:10,MMED Yes; Down,-1,3.942903,45.50033,-124.097,0,0,0,1,JSOES_Regular,12.8425,12.04022999,10.89576497
June,2020,########,63,062720NH15,NH15,99,15,NRT,14:00,MMED Yes; Down,-1,3.523062,44.6915,-124.421,221,0,0,1,JSOES_Regular,11.4743,10.80992985,9.932324934
June,2020,########,63,062720NH20,NH20,140,20,NRT,16:22,MMED Yes; Down,-1,3.204783,44.68367,-124.541,278,0,0,0,JSOES_Regular,11.8339,11.83705997,11.6892549
June,2020,########,63,062720NH03,NH03,48,3,NRT,7:22,MMED Yes; Down,-1,3.619473,44.69433,-124.136,0,0,0,0,JSOES_Regular,8.7703,8.763259983,8.702025032
June,2020,########,63,062720NH05,NH05,59,5,NRT,9:22,MMED Yes; Down,-1,3.662583,44.69316,-124.172,0,0,0,0,JSOES_Regular,9.2213,9.183569908,9.015934992
June,2020,########,63,062720NH10,NH10,75,10,NRT,11:32,MMED Yes; Down,-1,3.933516,44.6845,-124.296,0,0,0,4,JSOES_Regular,9.6445,9.507089996,9.014419985
March,2018,########,58,031118FS12,FS12,265,12,NRT,13:54,MMED Yes; Down,-1,2.98636,48.19902,-124.998,0,0,0,0,JSOES_Regular,,,
March,2018,########,58,031118FS15,FS15,125,15,NRT,11:25,MMED Yes; Down,-1,2.883973,48.19769,-125.082,0,0,0,0,JSOES_Regular,8.6546,8.563250065,8.460694419
March,2018,########,58,031218LP12,LP12,110,12,NRT,13:02,MMED Yes; Down,-1,2.980254,47.90169,-124.97,0,0,0,0,JSOES_Regular,8.8474,8.651811282,8.636110557
March,2018,########,58,031218LP17,LP17,175,17,NRT,10:28,MMED Yes; Down,-1,2.83255,47.89892,-125.085,0,0,0,0,JSOES_Regular,8.4555,8.358411153,8.354894789
March,2018,########,58,031318QR14,QR14,,14,NRT,14:57,MMED Yes; Down,-1,2.224359,47.5452,-124.736,0,0,0,0,JSOES_Regular,8.6994,8.568090153,8.573575115
March,2018,########,58,031318QR17,QR17,112,17,NRT,12:05,MMED Yes; Down,-1,2.534907,47.49107,-124.761,0,0,0,0,JSOES_Regular,,,
March,2018,########,58,031418GH16,GH16,75,16,NRT,13:25,MMED Yes; Down,-1,1.113347,47.00904,-124.536,0,0,0,0,JSOES_Regular,9.0545,9.054688983,9.057463194
March,2018,########,58,031518WB14,WB14,,14,NRT,19:43,MMED Yes; Down,-1,2.263526,46.61037,-124.379,0,0,0,0,JSOES_Regular,9.0427,9.084759998,9.145125055
March,2018,########,58,031518WB25,WB25,155,25,NRT,13:18,MMED Yes; Down,-1,3.088352,46.68477,-124.669,0,0,0,0,JSOES_Regular,,,
March,2018,########,58,031618CR10,CR10,,10,NRT,16:54,MMED Yes; Down,-1,3.336556,46.11787,-124.214,0,0,0,0,JSOES_Regular,9.7278,9.736711184,9.689868475
March,2018,########,58,031618CR20,CR20,140,20,NRT,12:10,MMED Yes; Down,-1,2.990263,46.17266,-124.459,0,0,0,0,JSOES_Regular,,,
March,2018,########,58,031718CM12,CM12,,12,NRT,11:14,MMED Yes; Down,-1,2.169972,45.44775,-124.239,0,0,0,0,JSOES_Regular,,,
March,2018,########,58,031718CM12B,CM12,,12,NRT,13:19,MMED Yes; Down,-1,3.183755,45.44406,-124.228,0,0,0,0,JSOES_Regular,,,
March,2018,########,58,031818NH10,NH10,,10,NRT,15:16,MMED Yes; Down,-1,3.209652,44.69587,-124.291,0,0,0,0,JSOES_Regular,,,
March,2018,########,58,031818NH15,NH15,100,15,NRT,13:00,MMED Yes; Down,-1,2.864864,44.67614,-124.428,0,0,0,0,JSOES_Regular,,,
March,2018,########,58,031918HH20,HH20,,20,NRT,12:35,MMED Yes; Down,-1,3.717869,44.00118,-124.629,0,0,0,0,JSOES_Regular,,,
March,2018,########,58,031918HH28,HH28,,28,NRT,16:44,MMED Yes; Down,-1,3.25233,43.97086,-124.814,0,0,0,0,JSOES_Regular,,,
March,2018,########,58,032018UR04,UR04,,4,NRT,14:37,MMED Yes; Down,-1,3.268595,43.79679,-124.279,0,0,0,0,JSOES_Regular,,,
March,2018,########,58,032018UR10,UR10,122,10,NRT,12:03,MMED Yes; Down,-1,3.10981,43.73462,-124.411,0,0,0,0,JSOES_Regular,,,
March,2018,########,58,032018UR04B,UR04,,4,NRT,17:03,MMED Yes; Down,-1,2.872236,43.81344,-124.278,0,0,0,0,JSOES_Regular,,,
May,1999,########,3,051899LP04,LP04,32.9184,4,NRT,6:26,No MMED,-1,2.634503,47.91483,-124.743,0,0,2,0,JSOES_Regular,11.7322,11.63659992,11.1536499
May,1999,########,3,051899LP06D,LP06,54.864,6,NRT,8:33,No MMED,-1,3.08023,47.90698,-124.79,0,0,3,0,JSOES_Regular,11.448,11.14780998,10.52332997
May,1999,########,3,051899LP09A,LP09,82.296,9,NRT,11:06,No MMED,-1,3.28425,47.90663,-124.882,0,0,0,0,JSOES_Regular,10.3367,10.33271999,10.22219496
May,1999,########,3,051899LP12,LP12,107.8992,12,NRT,13:36,No MMED,-1,3.301258,47.92397,-124.955,0,0,0,0,JSOES_Regular,10.4615,10.45649004,10.45543499
May,1999,########,3,051899LP17,LP17,142.6464,17,NRT,16:03,No MMED,-1,3.619662,47.90805,-125.086,0,0,0,0,JSOES_Regular,10.3953,10.38811016,9.95122509
May,1999,########,3,051899LP09B,LP09,82.296,9,NRT,18:20,No MMED,-1,3.267204,47.91152,-124.873,0,0,0,0,JSOES_Regular,10.2483,10.23125,10.25692496
May,1999,########,3,051999GH05,GH05,40.2336,5,NRT,16:00,No MMED,-1,3.571222,46.97942,-124.307,0,0,2,0,JSOES_Regular,11.9885,11.69185991,11.03456488
May,1999,########,3,051999GH10B,GH10,56.6928,10,NRT,14:05,No MMED,-1,2.533038,47.00952,-124.419,0,0,1,0,JSOES_Regular,,,
May,1999,########,3,051999GH16,GH16,82.296,16,NRT,11:00,No MMED,-1,2.924687,46.9933,-124.556,0,0,9,0,JSOES_Regular,11.845,11.48779011,10.6202251
May,1999,########,3,051999GH21,GH21,113.3856,21,NRT,8:41,No MMED,-1,3.201154,46.99428,-124.692,0,0,3,0,JSOES_Regular,10.8686,10.80482998,10.63079495
May,1999,########,3,051999GH26,GH26,159.1056,26,NRT,6:03,No MMED,-1,2.805377,46.97462,-124.813,0,0,0,0,JSOES_Regular,10.7098,10.68639994,10.41289997
May,1999,########,3,052099CR04,CR04,29.2608,4,NRT,7:51,No MMED,-1,2.211561,46.1614,-124.078,0,0,2,0,JSOES_Regular,12.0221,11.99033022,11.62335009
May,1999,########,3,052099CR07,CR07,67.6656,7,NRT,9:32,No MMED,-1,2.901066,46.13702,-124.161,0,0,30,0,JSOES_Regular,11.9947,11.50997009,10.60881009
May,1999,########,3,052099CR10,CR10,78.6384,10,NRT,11:20,No MMED,-1,2.891147,46.1608,-124.219,0,0,10,0,JSOES_Regular,12.0749,11.87434998,11.10018997
May,1999,########,3,052099CR15,CR15,113.3856,15,NRT,12:43,No MMED,-1,3.304967,46.13468,-124.339,0,0,6,3,JSOES_Regular,11.934,12.13426008,11.56368999
May,1999,########,3,052099CR20,CR20,133.5024,20,NRT,15:23,No MMED,-1,3.406379,46.16363,-124.451,0,0,19,0,JSOES_Regular,12.189,11.81548004,11.26405997
May,1999,########,3,052099CR25,CR25,148.1328,25,NRT,17:28,No MMED,-1,2.723403,46.14072,-124.554,0,1,34,4,JSOES_Regular,11.8001,11.49242001,10.808395
May,1999,########,3,052099CR30,CR30,438.912,30,NRT,19:00,No MMED,-1,2.931775,46.1602,-124.684,0,0,57,4,JSOES_Regular,11.7645,11.43110991,10.9913249
May,1999,########,3,052199CR40,CR40,1024.128,40,NRT,6:03,No MMED,-1,2.990799,46.13802,-124.923,0,0,12,6,JSOES_Regular,11.5203,10.89584007,10.03715
May,1999,########,3,052199CR50,CR50,848.5632,50,NRT,9:17,No MMED,-1,3.118836,46.15855,-125.169,0,0,0,0,JSOES_Regular,11.3804,11.37510004,11.21517005
May,1999,########,3,052299CM01,CM01,29.2608,1,NRT,5:43,No MMED,-1,3.499067,45.47938,-124.005,0,0,0,0,JSOES_Regular,11.9253,11.21650991,10.28141985
May,1999,########,3,052299CM03,CM03,62.1792,3,NRT,7:34,No MMED,-1,3.345324,45.47497,-124.036,0,0,0,0,JSOES_Regular,12.1044,11.20082989,10.21257491
May,1999,########,3,052299CM05,CM05,85.9536,5,NRT,9:23,No MMED,-1,3.698465,45.4725,-124.089,0,0,0,0,JSOES_Regular,12.7371,12.08266993,10.98014994
May,1999,########,3,052299CM10,CM10,137.16,10,NRT,11:52,No MMED,-1,3.308851,45.47849,-124.21,0,0,1,0,JSOES_Regular,12.9047,12.14206009,11.30979004
May,1999,########,3,052299CM15,CM15,179.2224,15,NRT,14:15,No MMED,-1,3.217118,45.46,-124.324,0,0,0,0,JSOES_Regular,12.8277,12.42791986,11.71661491
May,1999,########,3,052399NH10,NH10,76.8096,10,NRT,9:02,No MMED,-1,3.855371,44.64722,-124.289,0,0,0,0,JSOES_Regular,10.3655,10.23521996,9.463999939
May,1999,########,3,052399NH15,NH15,51.2064,15,NRT,11:02,No MMED,-1,2.147412,44.6077,-124.405,0,0,0,0,JSOES_Regular,10.8242,10.68645983,10.03406491
May,1999,########,3,052399NH20,NH20,133.5024,20,NRT,13:20,No MMED,-1,3.510208,44.648,-124.516,0,0,0,0,JSOES_Regular,11.8339,11.72973995,11.48238502
May,1999,########,3,052399NH05,NH05,56.6928,5,NRT,6:20,No MMED,-1,2.281021,44.65168,-124.174,0,0,0,0,JSOES_Regular,9.4157,8.902899837,8.584729862
May,1999,########,3,052499CM20,CM20,256.032,20,NRT,19:30,No MMED,-1,2.68779,45.47483,-124.447,0,0,0,0,JSOES_Regular,13.8355,12.95974998,11.63161006
May,1999,########,3,052599HP30,HP30,259.6896,30,NRT,10:40,No MMED,-1,3.061286,45.83062,-124.692,0,0,2,0,JSOES_Regular,12.6885,12.28803015,11.83478003
May,1999,########,3,052599HP40,HP40,914.4,40,NRT,13:43,No MMED,-1,3.33996,45.84167,-124.93,0,0,1,0,JSOES_Regular,12.7153,12.04762001,11.51883497
May,1999,########,3,052599NR30,NR30,457.2,30,NRT,6:23,No MMED,-1,3.284412,45.65435,-124.694,0,0,1,1,JSOES_Regular,13.0709,12.47826004,11.51923003
May,1999,########,3,052599CR20,CR20,135.3312,20,NRT,20:52,No MMED,-1,3.251783,46.15813,-124.461,0,0,120,1,JSOES_Regular,12.391,11.35139999,10.23176489
May,1999,########,3,052599CR40,CR40,914.4,40,NRT,17:43,No MMED,-1,3.001957,46.16215,-124.911,0,0,1,0,JSOES_Regular,13.1119,12.81180992,12.27880492
May,2000,########,6,052200GH06D,GH06,38.4048,6,NRT,6:28,No MMED,-1,3.143919,47.00703,-124.319,0,0,3,9,JSOES_Regular,13.3023,13.31646004,12.59685502
May,2000,########,6,052200GH10D,GH10,58.5216,10,NRT,8:52,No MMED,-1,3.121044,46.98648,-124.416,0,0,1,42,JSOES_Regular,13.3772,13.22165985,12.49805994
May,2000,########,6,052200GH16D,GH16,78.6384,16,NRT,12:53,No MMED,-1,1.329371,47.01115,-124.557,0,0,15,1,JSOES_Regular,12.682,12.48986006,11.78642006
May,2000,########,6,052200GH21D,GH21,118.872,21,NRT,15:17,No MMED,-1,2.944041,46.98883,-124.697,0,0,12,4,JSOES_Regular,12.0524,11.79069986,11.01589994
May,2000,########,6,052200GH26D,GH26,149.9616,26,NRT,17:26,No MMED,-1,2.975541,47.01165,-124.811,0,0,3,0,JSOES_Regular,12.1933,12.01466007,11.44828005
May,2000,########,6,052300CM01D,CM01,36.576,1,NRT,6:45,No MMED,-1,4.229376,45.48365,-124.012,0,0,0,0,JSOES_Regular,13.2309,12.4660099,11.66428995
May,2000,########,6,052300CM03D,CM03,58.5216,3,NRT,8:56,No MMED,-1,3.945112,45.49475,-124.038,0,0,0,0,JSOES_Regular,14.1739,13.14637985,12.1338099
May,2000,########,6,052300CM05D,CM05,87.7824,5,NRT,10:43,No MMED,-1,2.232176,45.46737,-124.095,0,0,0,3,JSOES_Regular,13.7736,12.33666992,11.26504498
May,2000,########,6,052300CM10D,CM10,131.6736,10,NRT,12:47,No MMED,-1,3.301027,45.49637,-124.203,0,0,0,3,JSOES_Regular,13.7092,13.37460003,12.45816007
May,2000,########,6,052300CM15D,CM15,177.3936,15,NRT,15:13,No MMED,-1,3.379105,45.49325,-124.323,0,0,0,0,JSOES_Regular,13.8606,12.90030003,11.84229507
May,2000,########,6,052300CM20D,CM20,261.5184,20,NRT,17:31,No MMED,-1,3.198618,45.48685,-124.453,0,0,0,0,JSOES_Regular,14.3355,13.86909008,12.91537499
May,2000,########,6,052300CM25D,CM25,493.776,25,NRT,19:54,No MMED,-1,3.194333,45.4859,-124.562,0,0,0,0,JSOES_Regular,13.6755,13.40706666,12.76840531
May,2000,########,6,052400CR04D,CR04,31.0896,4,NRT,6:23,No MMED,-1,2.781522,46.15937,-124.079,0,0,3,0,JSOES_Regular,11.9159,11.25779018,10.14097013
May,2000,########,6,052400CR07D,CR07,51.2064,7,NRT,8:36,No MMED,-1,3.542911,46.17932,-124.161,0,1,27,0,JSOES_Regular,13.3742,12.58598013,11.16003008
May,2000,########,6,052400CR10D,CR10,80.4672,10,NRT,10:30,No MMED,-1,2.254441,46.15228,-124.217,0,0,1,0,JSOES_Regular,13.2712,13.28343,12.32761502
May,2000,########,6,052400CR15D,CR15,115.2144,15,NRT,12:47,No MMED,-1,3.3397,46.19212,-124.336,0,0,1,0,JSOES_Regular,13.5639,13.54226007,12.7956851
May,2000,########,6,052400CR20D,CR20,135.3312,20,NRT,15:05,No MMED,-1,3.124228,46.16987,-124.448,0,0,53,49,JSOES_Regular,13.8999,13.77418013,12.80061512
May,2000,########,6,052400CR25D,CR25,155.448,25,NRT,16:58,No MMED,-1,1.550163,46.17213,-124.56,0,0,6,7,JSOES_Regular,14.0415,12.30568981,11.38510995
May,2000,########,6,052400CR30D,CR30,731.52,30,NRT,20:15,No MMED,-1,3.275096,46.17237,-124.687,0,0,11,47,JSOES_Regular,13.7053,12.81668005,12.07509499
May,2001,########,9,052001CR04,CR04,23.7744,4,NRT,11:24,No MMED,-1,3.431893,46.15,-124.052,0,0,10,12,JSOES_Regular,,11.91100025,11.91100025
May,2001,########,9,052001CR07,CR07,62.1792,7,NRT,13:58,No MMED,-1,3.219119,46.13667,-124.148,0,0,5,15,JSOES_Regular,,12.41289997,12.41289997
May,2001,########,9,052001CR10,CR10,76.8096,10,NRT,16:04,No MMED,-1,3.855925,46.17,-124.227,0,0,6,65,JSOES_Regular,12.5539,12.19349003,11.77740502
May,2001,########,9,052001CR15,CR15,107.8992,15,NRT,18:43,No MMED,-1,1.789216,46.15,-124.325,0,0,6,18,JSOES_Regular,13.0538,12.45144997,11.68205495
May,2001,########,9,052001CR20,CR20,131.6736,20,NRT,21:05,No MMED,-1,1.735746,46.16833,-124.465,0,0,1,0,JSOES_Regular,11.959,11.53488989,11.06508994
May,2001,########,9,052101CM01,CM01,40.2336,1,NRT,8:37,No MMED,-1,2.858061,45.465,-124.015,0,0,0,0,JSOES_Regular,9.6273,9.526370144,9.187390089
May,2001,########,9,052101CM03,CM03,54.864,3,NRT,6:50,No MMED,-1,3.19646,45.46833,-124.033,0,0,0,0,JSOES_Regular,11.959,11.53488989,11.06508994
May,2001,########,9,052101CM05,CM05,80.4672,5,NRT,10:41,No MMED,-1,3.038626,45.47,-124.087,0,0,0,1,JSOES_Regular,11.3643,11.26254005,11.10676007
May,2001,########,9,052101CM10,CM10,133.5024,10,NRT,13:03,No MMED,-1,3.164526,45.46667,-124.207,0,0,0,0,JSOES_Regular,11.5761,11.49104004,11.25401506
May,2001,########,9,052101CM15,CM15,175.5648,15,NRT,15:15,No MMED,-1,3.364639,45.47333,-124.322,0,0,0,0,JSOES_Regular,11.7763,11.75580997,11.33852005
May,2001,########,9,052101CM20,CM20,243.2304,20,NRT,17:31,No MMED,-1,3.019258,45.47333,-124.443,0,0,0,0,JSOES_Regular,11.7495,11.74507999,11.49494996
May,2001,########,9,052201GH06,GH06,32.9184,6,NRT,6:12,No MMED,-1,2.874459,46.99333,-124.308,0,0,11,8,JSOES_Regular,11.746,11.39427004,10.75020509
May,2001,########,9,052201GH10,GH10,54.864,10,NRT,9:44,No MMED,-1,3.666412,47.00167,-124.415,0,0,1,10,JSOES_Regular,12.328,12.18076,11.12282
May,2001,########,9,052201GH16,GH16,76.8096,16,NRT,12:22,No MMED,-1,3.345127,46.995,-124.55,0,0,34,3,JSOES_Regular,12.6845,11.69109011,10.40464506
May,2001,########,9,052201GH21,GH21,109.728,21,NRT,14:37,No MMED,-1,1.50434,46.985,-124.683,0,0,0,10,JSOES_Regular,12.9295,12.11368008,11.18826494
May,2001,########,9,052201GH26,GH26,149.9616,26,NRT,16:25,No MMED,-1,1.667476,46.99333,-124.81,0,0,0,10,JSOES_Regular,12.722,12.07665997,11.23113999
May,2001,########,9,052201GH31,GH31,149.9616,31,NRT,18:24,No MMED,-1,1.646556,46.99833,-124.938,0,0,0,0,JSOES_Regular,12.7842,12.54657984,11.81928487
May,2001,########,9,052201GH36,GH36,1188.72,36,NRT,20:19,No MMED,-1,1.834232,46.995,-125.058,0,0,0,0,JSOES_Regular,12.1138,12.10903015,11.82373509
May,2002,########,12,052102CR07,CR07,52,7,NRT,17:42,No MMED,-1,1.747046,46.17,-124.158,0,0,4,4,JSOES_Regular,11.1383,10.15041008,9.242905092
May,2002,########,12,052102CR10,CR10,76,10,NRT,19:02,No MMED,-1,3.303688,46.16,-124.212,0,0,133,25,JSOES_Regular,11.012,10.26407003,9.475344944
May,2002,########,12,052202CR15,CR15,108,15,NRT,6:19,No MMED,-1,2.040172,46.168,-124.332,0,0,0,0,JSOES_Regular,11.6111,11.53139992,10.28599491
May,2002,########,12,052202CR20,CR20,130,20,NRT,7:51,No MMED,-1,3.168996,46.16167,-124.448,0,0,0,0,JSOES_Regular,10.6462,10.89601011,10.2172801
May,2002,########,12,052202CR25,CR25,150,25,NRT,9:32,No MMED,-1,3.510337,46.16,-124.553,0,0,0,0,JSOES_Regular,11.8195,11.77188997,10.90926499
May,2002,########,12,052202CR10,CR10,76,10,NRT,12:20,No MMED,-1,3.181558,46.16167,-124.212,0,1,19,8,JSOES_Regular,12.2375,11.27771006,9.96888504
May,2002,########,12,052802GH06,GH06,33,6,NRT,7:25,No MMED,-1,1.923057,47.00167,-124.322,0,0,7,31,JSOES_Regular,12.6937,12.56734009,11.46789508
May,2002,########,12,052802GH10,GH10,52,10,NRT,8:57,No MMED,-1,1.505553,47.00333,-124.415,0,0,5,38,JSOES_Regular,11.9292,11.90126009,10.71950493
